anio;Cod.Dep;Dep;edad;Hombres;Mujeres
2005;18;Caquetá;84;126;93
2005;18;Caquetá;85;118;115
2005;18;Caquetá;86;119;93
2005;18;Caquetá;87;72;70
2005;18;Caquetá;88;58;50
2005;18;Caquetá;89;52;40
2005;18;Caquetá;90;33;41
2005;18;Caquetá;91;23;21
2005;18;Caquetá;92;13;13
2005;18;Caquetá;93;21;14
2005;18;Caquetá;94;17;16
2005;18;Caquetá;95;14;6
2005;18;Caquetá;96;9;3
2005;18;Caquetá;97;5;4
2005;18;Caquetá;98;4;3
2005;18;Caquetá;99;6;8
2005;18;Caquetá;100;8;2
2005;18;Caquetá;101;NA;1
2005;18;Caquetá;102;NA;2
2005;18;Caquetá;103;1;1
2005;18;Caquetá;104;NA;1
2005;18;Caquetá;105;1;2
2005;18;Caquetá;106;2;NA
2005;18;Caquetá;108;NA;1
2005;18;Caquetá;109;1;NA
2005;18;Caquetá;110;2;1
2005;18;Caquetá;111;2;1
2005;18;Caquetá;112;1;NA
2005;19;Cauca;0;13602;12977
2005;19;Cauca;1;12993;12769
2005;19;Cauca;2;12791;12176
2005;19;Cauca;3;12349;12205
2005;19;Cauca;4;12825;12260
2005;19;Cauca;5;13691;13035
2005;19;Cauca;6;13516;13052
2005;19;Cauca;7;13445;12885
2005;19;Cauca;8;13679;13087
2005;19;Cauca;9;13692;12939
2005;19;Cauca;10;14315;13478
2005;19;Cauca;11;13783;12983
2005;19;Cauca;12;13481;12897
2005;19;Cauca;13;13215;12846
2005;19;Cauca;14;13334;12636
2005;19;Cauca;15;12993;12361
2005;19;Cauca;16;12193;11908
2005;19;Cauca;17;12102;11790
2005;19;Cauca;18;11602;11360
2005;19;Cauca;19;10682;10751
2005;19;Cauca;20;11264;11327
2005;19;Cauca;21;10576;10637
2005;19;Cauca;22;10778;10580
2005;19;Cauca;23;11017;10794
2005;19;Cauca;24;10485;10179
2005;19;Cauca;25;10618;10608
2005;19;Cauca;26;10194;10163
2005;19;Cauca;27;9114;9324
2005;19;Cauca;28;9043;9004
2005;19;Cauca;29;8046;8439
2005;19;Cauca;30;8208;8082
2005;19;Cauca;31;7590;7845
2005;19;Cauca;32;7637;7774
2005;19;Cauca;33;7572;7943
2005;19;Cauca;34;7273;7605
2005;19;Cauca;35;7653;7789
2005;19;Cauca;36;7134;7574
2005;19;Cauca;37;6874;7456
2005;19;Cauca;38;6966;7146
2005;19;Cauca;39;6801;7128
2005;19;Cauca;40;6941;7126
2005;19;Cauca;41;6351;6983
2005;19;Cauca;42;6587;7005
2005;19;Cauca;43;6236;6967
2005;19;Cauca;44;5912;6324
2005;19;Cauca;45;6388;6858
2005;19;Cauca;46;5422;6121
2005;19;Cauca;47;5184;5573
2005;19;Cauca;48;5289;5560
2005;19;Cauca;49;5082;5315
2005;19;Cauca;50;5161;5460
2005;19;Cauca;51;4561;4849
2005;19;Cauca;52;4727;5015
2005;19;Cauca;53;4465;4663
2005;19;Cauca;54;4074;4138
2005;19;Cauca;55;4400;4447
2005;19;Cauca;56;4012;3943
2005;19;Cauca;57;3991;4187
2005;19;Cauca;58;3563;3641
2005;19;Cauca;59;3415;3411
2005;19;Cauca;60;3539;3716
2005;19;Cauca;61;2958;3214
2005;19;Cauca;62;2963;3115
2005;19;Cauca;63;2966;3120
2005;19;Cauca;64;2852;2856
2005;19;Cauca;65;3183;3462
2005;19;Cauca;66;2589;2919
2005;19;Cauca;67;2660;2851
2005;19;Cauca;68;2455;2541
2005;19;Cauca;69;2302;2549
2005;19;Cauca;70;2441;2758
2005;19;Cauca;71;2061;2281
2005;19;Cauca;72;2042;2231
2005;19;Cauca;73;1889;2175
2005;19;Cauca;74;1816;1897
2005;19;Cauca;75;2026;2093
2005;19;Cauca;76;1431;1556
2005;19;Cauca;77;1336;1550
2005;19;Cauca;78;1260;1351
2005;19;Cauca;79;1100;1112
2005;19;Cauca;80;1099;1224
2005;19;Cauca;81;870;939
2005;19;Cauca;82;705;850
2005;19;Cauca;83;656;783
2005;19;Cauca;84;570;685
2005;19;Cauca;85;601;768
2005;19;Cauca;86;450;554
2005;19;Cauca;87;292;433
2005;19;Cauca;88;286;347
2005;19;Cauca;89;215;269
2005;19;Cauca;90;160;268
2005;19;Cauca;91;108;236
2005;19;Cauca;92;105;169
2005;19;Cauca;93;91;126
2005;19;Cauca;94;69;119
2005;19;Cauca;95;56;100
2005;19;Cauca;96;36;58
2005;19;Cauca;97;22;34
2005;19;Cauca;98;10;25
2005;19;Cauca;99;24;23
2005;19;Cauca;100;9;18
2005;19;Cauca;101;3;11
2005;19;Cauca;102;5;6
2005;19;Cauca;103;9;9
2005;19;Cauca;104;4;5
2005;19;Cauca;105;7;12
2005;19;Cauca;106;NA;2
2005;19;Cauca;107;1;NA
2005;19;Cauca;109;1;NA
2005;19;Cauca;110;1;1
2005;19;Cauca;112;NA;2
2005;20;Cesar;0;11939;11000
2005;20;Cesar;1;11677;10911
2005;20;Cesar;2;11335;10896
2005;20;Cesar;3;11234;10552
2005;20;Cesar;4;11350;10735
2005;20;Cesar;5;12157;11448
2005;20;Cesar;6;10980;10550
2005;20;Cesar;7;10759;9963
2005;20;Cesar;8;10704;10114
2005;20;Cesar;9;10572;9887
2005;20;Cesar;10;11067;10567
2005;20;Cesar;11;10849;10403
2005;20;Cesar;12;10873;10265
2005;20;Cesar;13;11151;10452
2005;20;Cesar;14;10526;10165
2005;20;Cesar;15;10647;10158
2005;20;Cesar;16;9726;9316
2005;20;Cesar;17;8979;8831
2005;20;Cesar;18;8290;8448
2005;20;Cesar;19;7239;8151
2005;20;Cesar;20;7770;8590
2005;20;Cesar;21;7004;7708
2005;20;Cesar;22;6995;7756
2005;20;Cesar;23;7014;7753
2005;20;Cesar;24;6661;7328
2005;20;Cesar;25;7396;7723
2005;20;Cesar;26;6694;7154
2005;20;Cesar;27;6324;6730
2005;20;Cesar;28;6242;6846
2005;20;Cesar;29;5679;6346
2005;20;Cesar;30;6409;6664
2005;20;Cesar;31;5464;6080
2005;20;Cesar;32;5638;6243
2005;20;Cesar;33;5870;6461
2005;20;Cesar;34;5342;5817
2005;20;Cesar;35;6129;6423
2005;20;Cesar;36;5597;6266
2005;20;Cesar;37;5438;5784
2005;20;Cesar;38;5226;5567
2005;20;Cesar;39;5045;5552
2005;20;Cesar;40;5543;5828
2005;20;Cesar;41;4736;4995
2005;20;Cesar;42;5071;5189
2005;20;Cesar;43;4667;4841
2005;20;Cesar;44;4116;4219
2005;20;Cesar;45;4798;4754
2005;20;Cesar;46;3775;3867
2005;20;Cesar;47;3809;3955
2005;20;Cesar;48;3821;4038
2005;20;Cesar;49;3353;3589
2005;20;Cesar;50;3575;3732
2005;20;Cesar;51;2895;3016
2005;20;Cesar;52;2994;3044
2005;20;Cesar;53;3252;3226
2005;20;Cesar;54;2871;2796
2005;20;Cesar;55;3098;3127
2005;20;Cesar;56;2719;2446
2005;20;Cesar;57;2608;2440
2005;20;Cesar;58;2365;2267
2005;20;Cesar;59;2041;2032
2005;20;Cesar;60;2349;2172
2005;20;Cesar;61;1772;1679
2005;20;Cesar;62;1669;1606
2005;20;Cesar;63;1861;1793
2005;20;Cesar;64;1558;1564
2005;20;Cesar;65;2118;2041
2005;20;Cesar;66;1440;1272
2005;20;Cesar;67;1464;1373
2005;20;Cesar;68;1409;1312
2005;20;Cesar;69;1191;1221
2005;20;Cesar;70;1458;1451
2005;20;Cesar;71;1055;1046
2005;20;Cesar;72;1204;1100
2005;20;Cesar;73;959;941
2005;20;Cesar;74;805;847
2005;20;Cesar;75;1121;1169
2005;20;Cesar;76;796;674
2005;20;Cesar;77;725;739
2005;20;Cesar;78;689;644
2005;20;Cesar;79;632;553
2005;20;Cesar;80;617;660
2005;20;Cesar;81;429;426
2005;20;Cesar;82;369;394
2005;20;Cesar;83;317;371
2005;20;Cesar;84;328;304
2005;20;Cesar;85;414;445
2005;20;Cesar;86;214;239
2005;20;Cesar;87;205;235
2005;20;Cesar;88;217;217
2005;20;Cesar;89;173;168
2005;20;Cesar;90;103;144
2005;20;Cesar;91;92;112
2005;20;Cesar;92;60;78
2005;20;Cesar;93;42;101
2005;20;Cesar;94;39;48
2005;20;Cesar;95;29;71
2005;20;Cesar;96;29;31
2005;20;Cesar;97;20;23
2005;20;Cesar;98;9;19
2005;20;Cesar;99;6;11
2005;20;Cesar;100;8;5
2005;20;Cesar;101;5;7
2005;20;Cesar;102;1;4
2005;20;Cesar;103;NA;6
2005;20;Cesar;104;1;4
2005;20;Cesar;105;3;3
2005;20;Cesar;106;NA;1
2005;20;Cesar;107;NA;2
2005;20;Cesar;110;NA;2
2005;20;Cesar;112;NA;1
2005;20;Cesar;115;NA;1
2005;23;Córdoba;0;18099;16922
2005;23;Córdoba;1;18048;17067
2005;23;Córdoba;2;17276;16322
2005;23;Córdoba;3;17224;16172
2005;23;Córdoba;4;16900;15883
2005;23;Córdoba;5;18947;18054
2005;23;Córdoba;6;17940;17272
2005;23;Córdoba;7;16726;15493
2005;23;Córdoba;8;16775;15747
2005;23;Córdoba;9;17056;16214
2005;23;Córdoba;10;18198;17175
2005;23;Córdoba;11;18176;17300
2005;23;Córdoba;12;17840;16643
2005;23;Córdoba;13;17137;16109
2005;23;Córdoba;14;16853;15734
2005;23;Córdoba;15;17259;16097
2005;23;Córdoba;16;16282;15436
2005;23;Córdoba;17;15594;14586
2005;23;Córdoba;18;14459;13643
2005;23;Córdoba;19;12827;12774
2005;23;Córdoba;20;13629;13506
2005;23;Córdoba;21;12292;12696
2005;23;Córdoba;22;11839;12085
2005;23;Córdoba;23;12194;12875
2005;23;Córdoba;24;11546;12128
2005;23;Córdoba;25;11869;12187
2005;23;Córdoba;26;11374;11712
2005;23;Córdoba;27;10678;10829
2005;23;Córdoba;28;10576;11076
2005;23;Córdoba;29;9333;10005
2005;23;Córdoba;30;10698;10917
2005;23;Córdoba;31;9159;9871
2005;23;Córdoba;32;9290;9587
2005;23;Córdoba;33;9721;10288
2005;23;Córdoba;34;8960;9183
2005;23;Córdoba;35;10326;10504
2005;23;Córdoba;36;9655;10042
2005;23;Córdoba;37;9347;9909
2005;23;Córdoba;38;9287;9331
2005;23;Córdoba;39;8910;9096
2005;23;Córdoba;40;9910;9627
2005;23;Córdoba;41;8217;8316
2005;23;Córdoba;42;8915;8666
2005;23;Córdoba;43;8109;8359
2005;23;Córdoba;44;7334;7306
2005;23;Córdoba;45;8030;7824
2005;23;Córdoba;46;7031;7342
2005;23;Córdoba;47;6607;6777
2005;23;Córdoba;48;6922;6887
2005;23;Córdoba;49;6176;6350
2005;23;Córdoba;50;6631;6581
2005;23;Córdoba;51;5535;5564
2005;23;Córdoba;52;5397;5462
2005;23;Córdoba;53;5407;5394
2005;23;Córdoba;54;4768;4740
2005;23;Córdoba;55;5261;5340
2005;23;Córdoba;56;4400;4566
2005;23;Córdoba;57;4257;4425
2005;23;Córdoba;58;4344;4283
2005;23;Córdoba;59;3814;3786
2005;23;Córdoba;60;4663;4393
2005;23;Córdoba;61;3188;3388
2005;23;Córdoba;62;3194;3101
2005;23;Córdoba;63;3096;3209
2005;23;Córdoba;64;3016;2886
2005;23;Córdoba;65;3962;3939
2005;23;Córdoba;66;3136;2959
2005;23;Córdoba;67;2832;2819
2005;23;Córdoba;68;2823;2767
2005;23;Córdoba;69;2340;2314
2005;23;Córdoba;70;2968;3251
2005;23;Córdoba;71;2055;2147
2005;23;Córdoba;72;2251;2177
2005;23;Córdoba;73;1913;1941
2005;23;Córdoba;74;1627;1645
2005;23;Córdoba;75;2289;2470
2005;23;Córdoba;76;1560;1502
2005;23;Córdoba;77;1563;1425
2005;23;Córdoba;78;1388;1341
2005;23;Córdoba;79;1099;1201
2005;23;Córdoba;80;1513;1482
2005;23;Córdoba;81;951;939
2005;23;Córdoba;82;805;851
2005;23;Córdoba;83;828;853
2005;23;Córdoba;84;681;677
2005;23;Córdoba;85;849;1013
2005;23;Córdoba;86;569;593
2005;23;Córdoba;87;445;488
2005;23;Córdoba;88;395;364
2005;23;Córdoba;89;311;330
2005;23;Córdoba;90;329;383
2005;23;Córdoba;91;197;227
2005;23;Córdoba;92;143;176
2005;23;Córdoba;93;138;145
2005;23;Córdoba;94;83;113
2005;23;Córdoba;95;93;137
2005;23;Córdoba;96;63;83
2005;23;Córdoba;97;34;55
2005;23;Córdoba;98;34;37
2005;23;Córdoba;99;26;15
2005;23;Córdoba;100;22;47
2005;23;Córdoba;101;10;19
2005;23;Córdoba;102;8;16
2005;23;Córdoba;103;2;8
2005;23;Córdoba;104;2;8
2005;23;Córdoba;105;7;14
2005;23;Córdoba;106;1;4
2005;23;Córdoba;107;NA;2
2005;23;Córdoba;108;2;5
2005;23;Córdoba;109;NA;2
2005;23;Córdoba;110;2;6
2005;23;Córdoba;111;NA;1
2005;23;Córdoba;112;2;NA
2005;23;Córdoba;115;2;2
2005;25;Cundinamarca;0;21391;20455
2005;25;Cundinamarca;1;21191;19838
2005;25;Cundinamarca;2;21300;20171
2005;25;Cundinamarca;3;21425;20710
2005;25;Cundinamarca;4;22289;21479
2005;25;Cundinamarca;5;24168;22769
2005;25;Cundinamarca;6;23747;22957
2005;25;Cundinamarca;7;23980;23034
2005;25;Cundinamarca;8;24613;23429
2005;25;Cundinamarca;9;25133;24066
2005;25;Cundinamarca;10;25122;23626
2005;25;Cundinamarca;11;24900;23865
2005;25;Cundinamarca;12;24345;23197
2005;25;Cundinamarca;13;24239;23168
2005;25;Cundinamarca;14;23827;22805
2005;25;Cundinamarca;15;22528;21806
2005;25;Cundinamarca;16;22039;21315
2005;25;Cundinamarca;17;20818;20018
2005;25;Cundinamarca;18;19793;18938
2005;25;Cundinamarca;19;18705;18440
2005;25;Cundinamarca;20;19487;18590
2005;25;Cundinamarca;21;18821;18030
2005;25;Cundinamarca;22;18593;17821
2005;25;Cundinamarca;23;18924;18381
2005;25;Cundinamarca;24;17798;17579
2005;25;Cundinamarca;25;17604;17884
2005;25;Cundinamarca;26;16811;17066
2005;25;Cundinamarca;27;15776;15994
2005;25;Cundinamarca;28;15570;16024
2005;25;Cundinamarca;29;14931;15484
2005;25;Cundinamarca;30;15157;15668
2005;25;Cundinamarca;31;14493;15459
2005;25;Cundinamarca;32;14712;15373
2005;25;Cundinamarca;33;15451;16223
2005;25;Cundinamarca;34;15053;15936
2005;25;Cundinamarca;35;15487;16533
2005;25;Cundinamarca;36;16117;16958
2005;25;Cundinamarca;37;15253;16253
2005;25;Cundinamarca;38;15488;15967
2005;25;Cundinamarca;39;15265;16038
2005;25;Cundinamarca;40;15702;16290
2005;25;Cundinamarca;41;14720;15621
2005;25;Cundinamarca;42;15168;15538
2005;25;Cundinamarca;43;14664;14900
2005;25;Cundinamarca;44;13695;14205
2005;25;Cundinamarca;45;13815;14172
2005;25;Cundinamarca;46;12608;12970
2005;25;Cundinamarca;47;12229;12412
2005;25;Cundinamarca;48;11953;12232
2005;25;Cundinamarca;49;11313;11382
2005;25;Cundinamarca;50;11361;11427
2005;25;Cundinamarca;51;10395;10328
2005;25;Cundinamarca;52;9804;10053
2005;25;Cundinamarca;53;9627;9465
2005;25;Cundinamarca;54;8832;8564
2005;25;Cundinamarca;55;8882;8812
2005;25;Cundinamarca;56;8377;8355
2005;25;Cundinamarca;57;7899;8008
2005;25;Cundinamarca;58;7285;7269
2005;25;Cundinamarca;59;7072;7153
2005;25;Cundinamarca;60;6743;6994
2005;25;Cundinamarca;61;6248;6560
2005;25;Cundinamarca;62;6084;6290
2005;25;Cundinamarca;63;6177;6530
2005;25;Cundinamarca;64;5591;5690
2005;25;Cundinamarca;65;5986;6384
2005;25;Cundinamarca;66;5285;5762
2005;25;Cundinamarca;67;5418;5752
2005;25;Cundinamarca;68;4884;5471
2005;25;Cundinamarca;69;4765;5053
2005;25;Cundinamarca;70;4758;5483
2005;25;Cundinamarca;71;4313;4867
2005;25;Cundinamarca;72;4226;4540
2005;25;Cundinamarca;73;3958;4346
2005;25;Cundinamarca;74;3629;3907
2005;25;Cundinamarca;75;3878;4305
2005;25;Cundinamarca;76;3177;3467
2005;25;Cundinamarca;77;3013;3321
2005;25;Cundinamarca;78;2542;2878
2005;25;Cundinamarca;79;2247;2645
2005;25;Cundinamarca;80;2053;2484
2005;25;Cundinamarca;81;1646;2055
2005;25;Cundinamarca;82;1482;1946
2005;25;Cundinamarca;83;1319;1700
2005;25;Cundinamarca;84;1106;1525
2005;25;Cundinamarca;85;1060;1501
2005;25;Cundinamarca;86;821;998
2005;25;Cundinamarca;87;701;977
2005;25;Cundinamarca;88;537;756
2005;25;Cundinamarca;89;461;598
2005;25;Cundinamarca;90;326;530
2005;25;Cundinamarca;91;328;372
2005;25;Cundinamarca;92;258;314
2005;25;Cundinamarca;93;150;252
2005;25;Cundinamarca;94;115;171
2005;25;Cundinamarca;95;95;159
2005;25;Cundinamarca;96;60;88
2005;25;Cundinamarca;97;34;54
2005;25;Cundinamarca;98;32;38
2005;25;Cundinamarca;99;24;30
2005;25;Cundinamarca;100;14;26
2005;25;Cundinamarca;101;3;17
2005;25;Cundinamarca;102;4;9
2005;25;Cundinamarca;103;5;2
2005;25;Cundinamarca;104;1;4
2005;25;Cundinamarca;105;5;6
2005;25;Cundinamarca;106;1;1
2005;25;Cundinamarca;107;1;1
2005;25;Cundinamarca;108;1;3
2005;25;Cundinamarca;110;1;2
2005;25;Cundinamarca;111;1;1
2005;25;Cundinamarca;115;1;1
2005;27;Chocó;0;7770;7534
2005;27;Chocó;1;5745;5552
2005;27;Chocó;2;5470;5263
2005;27;Chocó;3;5170;4982
2005;27;Chocó;4;4999;4786
2005;27;Chocó;5;5753;5406
2005;27;Chocó;6;5330;5103
2005;27;Chocó;7;4740;4418
2005;27;Chocó;8;4845;4547
2005;27;Chocó;9;4978;4783
2005;27;Chocó;10;5420;5138
2005;27;Chocó;11;5045;4850
2005;27;Chocó;12;5171;5067
2005;27;Chocó;13;5047;4824
2005;27;Chocó;14;4828;4593
2005;27;Chocó;15;5524;5115
2005;27;Chocó;16;4812;4633
2005;27;Chocó;17;4557;4303
2005;27;Chocó;18;4432;3984
2005;27;Chocó;19;3711;3633
2005;27;Chocó;20;3933;3984
2005;27;Chocó;21;3569;3667
2005;27;Chocó;22;3171;3307
2005;27;Chocó;23;3186;3366
2005;27;Chocó;24;3021;3104
2005;27;Chocó;25;3161;3408
2005;27;Chocó;26;2768;2914
2005;27;Chocó;27;2655;2836
2005;27;Chocó;28;2307;2619
2005;27;Chocó;29;2119;2332
2005;27;Chocó;30;2583;2908
2005;27;Chocó;31;2013;2362
2005;27;Chocó;32;1915;2219
2005;27;Chocó;33;2085;2292
2005;27;Chocó;34;1740;1898
2005;27;Chocó;35;2454;2763
2005;27;Chocó;36;2029;2202
2005;27;Chocó;37;1774;2053
2005;27;Chocó;38;1788;2038
2005;27;Chocó;39;1606;1932
2005;27;Chocó;40;1978;2319
2005;27;Chocó;41;1509;1678
2005;27;Chocó;42;1686;1895
2005;27;Chocó;43;1734;2127
2005;27;Chocó;44;1494;1617
2005;27;Chocó;45;2035;2249
2005;27;Chocó;46;1732;1803
2005;27;Chocó;47;1425;1619
2005;27;Chocó;48;1405;1653
2005;27;Chocó;49;1217;1405
2005;27;Chocó;50;1399;1485
2005;27;Chocó;51;1084;1172
2005;27;Chocó;52;1211;1328
2005;27;Chocó;53;1066;1227
2005;27;Chocó;54;970;1066
2005;27;Chocó;55;1182;1415
2005;27;Chocó;56;990;1055
2005;27;Chocó;57;855;870
2005;27;Chocó;58;799;821
2005;27;Chocó;59;706;682
2005;27;Chocó;60;857;943
2005;27;Chocó;61;604;574
2005;27;Chocó;62;533;586
2005;27;Chocó;63;573;645
2005;27;Chocó;64;631;644
2005;27;Chocó;65;998;1090
2005;27;Chocó;66;710;807
2005;27;Chocó;67;682;815
2005;27;Chocó;68;569;739
2005;27;Chocó;69;543;607
2005;27;Chocó;70;677;807
2005;27;Chocó;71;398;474
2005;27;Chocó;72;419;487
2005;27;Chocó;73;452;572
2005;27;Chocó;74;359;392
2005;27;Chocó;75;527;715
2005;27;Chocó;76;343;425
2005;27;Chocó;77;357;387
2005;27;Chocó;78;273;291
2005;27;Chocó;79;200;233
2005;27;Chocó;80;242;347
2005;27;Chocó;81;152;170
2005;27;Chocó;82;166;155
2005;27;Chocó;83;147;171
2005;27;Chocó;84;102;121
2005;27;Chocó;85;166;271
2005;27;Chocó;86;106;133
2005;27;Chocó;87;81;89
2005;27;Chocó;88;69;70
2005;27;Chocó;89;45;71
2005;27;Chocó;90;75;112
2005;27;Chocó;91;41;34
2005;27;Chocó;92;34;38
2005;27;Chocó;93;24;39
2005;27;Chocó;94;33;24
2005;27;Chocó;95;32;69
2005;27;Chocó;96;15;28
2005;27;Chocó;97;6;18
2005;27;Chocó;98;12;22
2005;27;Chocó;99;14;15
2005;27;Chocó;100;4;15
2005;27;Chocó;101;2;2
2005;27;Chocó;102;4;9
2005;27;Chocó;103;NA;10
2005;27;Chocó;104;NA;9
2005;27;Chocó;105;3;7
2005;27;Chocó;106;NA;2
2005;27;Chocó;107;1;2
2005;27;Chocó;110;1;1
2005;27;Chocó;115;1;1
2005;41;Huila;0;11434;10776
2005;41;Huila;1;10980;10746
2005;41;Huila;2;11322;10778
2005;41;Huila;3;11245;10887
2005;41;Huila;4;11489;10944
2005;41;Huila;5;12186;11648
2005;41;Huila;6;12044;11676
2005;41;Huila;7;11967;11386
2005;41;Huila;8;12236;11479
2005;41;Huila;9;12498;11862
2005;41;Huila;10;12248;11755
2005;41;Huila;11;11940;11514
2005;41;Huila;12;11983;11370
2005;41;Huila;13;11829;11441
2005;41;Huila;14;11709;11412
2005;41;Huila;15;11206;10709
2005;41;Huila;16;10934;10457
2005;41;Huila;17;10453;9773
2005;41;Huila;18;9254;8996
2005;41;Huila;19;8131;8643
2005;41;Huila;20;8304;8590
2005;41;Huila;21;8271;8434
2005;41;Huila;22;8106;8333
2005;41;Huila;23;8049;8383
2005;41;Huila;24;7887;8114
2005;41;Huila;25;8008;8015
2005;41;Huila;26;7680;7779
2005;41;Huila;27;7161;7431
2005;41;Huila;28;7198;7303
2005;41;Huila;29;6764;6790
2005;41;Huila;30;6829;7166
2005;41;Huila;31;6234;6667
2005;41;Huila;32;6408;6702
2005;41;Huila;33;6247;6719
2005;41;Huila;34;6316;6482
2005;41;Huila;35;6680;6910
2005;41;Huila;36;6465;6848
2005;41;Huila;37;6325;6618
2005;41;Huila;38;6196;6302
2005;41;Huila;39;6133;6465
2005;41;Huila;40;6293;6452
2005;41;Huila;41;6052;6348
2005;41;Huila;42;6032;6261
2005;41;Huila;43;5901;5965
2005;41;Huila;44;5522;5593
2005;41;Huila;45;5739;5781
2005;41;Huila;46;5131;5217
2005;41;Huila;47;4796;4969
2005;41;Huila;48;4868;4942
2005;41;Huila;49;4359;4510
2005;41;Huila;50;4695;4658
2005;41;Huila;51;4068;4104
2005;41;Huila;52;4188;4136
2005;41;Huila;53;3751;3738
2005;41;Huila;54;3574;3552
2005;41;Huila;55;3608;3616
2005;41;Huila;56;3409;3358
2005;41;Huila;57;3300;3256
2005;41;Huila;58;3018;2976
2005;41;Huila;59;2818;2709
2005;41;Huila;60;2823;2698
2005;41;Huila;61;2437;2598
2005;41;Huila;62;2445;2420
2005;41;Huila;63;2368;2422
2005;41;Huila;64;2321;2268
2005;41;Huila;65;2532;2478
2005;41;Huila;66;2199;2209
2005;41;Huila;67;2064;2062
2005;41;Huila;68;1923;2011
2005;41;Huila;69;1838;1850
2005;41;Huila;70;1876;2062
2005;41;Huila;71;1609;1812
2005;41;Huila;72;1517;1705
2005;41;Huila;73;1493;1505
2005;41;Huila;74;1394;1355
2005;41;Huila;75;1494;1671
2005;41;Huila;76;1221;1193
2005;41;Huila;77;1095;1212
2005;41;Huila;78;982;1021
2005;41;Huila;79;895;917
2005;41;Huila;80;846;911
2005;41;Huila;81;733;730
2005;41;Huila;82;630;625
2005;41;Huila;83;597;599
2005;41;Huila;84;501;651
2005;41;Huila;85;493;531
2005;41;Huila;86;370;365
2005;41;Huila;87;303;306
2005;41;Huila;88;246;260
2005;41;Huila;89;198;235
2005;41;Huila;90;155;152
2005;41;Huila;91;148;166
2005;41;Huila;92;100;106
2005;41;Huila;93;87;71
2005;41;Huila;94;61;77
2005;41;Huila;95;43;51
2005;41;Huila;96;37;34
2005;41;Huila;97;16;24
2005;41;Huila;98;14;14
2005;41;Huila;99;13;12
2005;41;Huila;100;16;7
2005;41;Huila;101;2;5
2005;41;Huila;102;3;7
2005;41;Huila;103;5;NA
2005;41;Huila;104;NA;3
2005;41;Huila;105;2;NA
2005;41;Huila;107;1;NA
2005;41;Huila;108;1;1
2005;41;Huila;110;NA;1
2005;41;Huila;115;1;NA
2005;44;La Guajira;0;12659;12260
2005;44;La Guajira;1;12124;11564
2005;44;La Guajira;2;11271;11064
2005;44;La Guajira;3;9848;9795
2005;44;La Guajira;4;9629;9277
2005;44;La Guajira;5;9749;9252
2005;44;La Guajira;6;8969;8474
2005;44;La Guajira;7;8426;8068
2005;44;La Guajira;8;8527;8080
2005;44;La Guajira;9;8034;7652
2005;44;La Guajira;10;8225;7922
2005;44;La Guajira;11;7847;7496
2005;44;La Guajira;12;7257;7138
2005;44;La Guajira;13;7588;7321
2005;44;La Guajira;14;7243;7109
2005;44;La Guajira;15;7379;7232
2005;44;La Guajira;16;6466;6680
2005;44;La Guajira;17;6347;6132
2005;44;La Guajira;18;5976;6079
2005;44;La Guajira;19;5355;5662
2005;44;La Guajira;20;5967;6203
2005;44;La Guajira;21;5664;6034
2005;44;La Guajira;22;5569;5651
2005;44;La Guajira;23;5472;5971
2005;44;La Guajira;24;5128;5352
2005;44;La Guajira;25;5440;5716
2005;44;La Guajira;26;4834;5275
2005;44;La Guajira;27;4718;5464
2005;44;La Guajira;28;4551;4785
2005;44;La Guajira;29;3960;4177
2005;44;La Guajira;30;4579;4986
2005;44;La Guajira;31;3793;4094
2005;44;La Guajira;32;3762;4260
2005;44;La Guajira;33;3761;3897
2005;44;La Guajira;34;3494;3698
2005;44;La Guajira;35;4141;4392
2005;44;La Guajira;36;3982;4160
2005;44;La Guajira;37;3268;3636
2005;44;La Guajira;38;3437;3681
2005;44;La Guajira;39;3143;3815
2005;44;La Guajira;40;3845;3886
2005;44;La Guajira;41;2883;3274
2005;44;La Guajira;42;3344;3416
2005;44;La Guajira;43;3034;3172
2005;44;La Guajira;44;2635;2885
2005;44;La Guajira;45;3471;3702
2005;44;La Guajira;46;2606;2815
2005;44;La Guajira;47;2464;2704
2005;44;La Guajira;48;2558;2680
2005;44;La Guajira;49;2157;2240
2005;44;La Guajira;50;2388;2458
2005;44;La Guajira;51;2004;1962
2005;44;La Guajira;52;1765;1879
